ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-294,STATE_21534000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-295,STATE_27519000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-296,STATE_29874000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-297,STATE_28392000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-298,STATE_9651000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-299,STATE_21528000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-300,STATE_23694000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-301,STATE_17559000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-302,STATE_27726000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-303,STATE_6066000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-304,STATE_14607000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-305,STATE_10563000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-306,STATE_19029000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-307,STATE_13647000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-308,STATE_9102000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-309,STATE_26355000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-310,STATE_26430000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-311,STATE_24192000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-312,STATE_17121000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-313,STATE_25494000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-314,STATE_23763000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-315,STATE_17346000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-316,STATE_20277000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-317,STATE_15381000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-318,STATE_14625000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-319,STATE_22575000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-320,STATE_16968000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-321,STATE_24840000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-322,STATE_20418000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-323,STATE_14268000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-324,STATE_22365000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-325,STATE_21384000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-326,STATE_8277000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-327,STATE_13269000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-328,STATE_29130000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-329,STATE_8367000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-330,STATE_25380000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-331,STATE_6663000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-332,STATE_26718000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-333,STATE_12414000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-334,STATE_21435000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-335,STATE_26805000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-336,STATE_27243000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-337,STATE_22005000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-338,STATE_7065000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-339,STATE_7227000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-340,STATE_28395000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-341,STATE_8934000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-342,STATE_29649000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-343,STATE_20829000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-344,STATE_7875000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-345,STATE_17727000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-346,STATE_19680000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-347,STATE_17733000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-348,STATE_11517000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-349,STATE_19824000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-350,STATE_21375000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-351,STATE_24090000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-352,STATE_16632000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-353,STATE_22665000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-354,STATE_19902000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-355,STATE_8262000,posterior.trees,true,sample,bayesian,years,Lee2011
